	IsDog	Age	HasName	NameLength	NameFreq	MixColor	ColorFreqAsIs	ColorFreqBase	TabbyColor	MixBreed	Domestic	Shorthair	Longhair	Year	Month	Day	Hour	Breed_Chihuahua Shorthair Mix	Breed_Domestic Medium Hair Mix	Breed_Domestic Shorthair Mix	Breed_German Shepherd Mix	Breed_Labrador Retriever Mix	Breed_Pit Bull Mix	Breed_Rare	Sex_Female	Sex_Male	Sex_Unknown	SexStatus_Flawed	SexStatus_Intact	SexStatus_Unknown	Weekday_0	Weekday_1	Weekday_2	Weekday_3	Weekday_4	Weekday_5	Weekday_6
6828	1	120.0	1	4	0.0003142595259918816	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	9	10	9.483333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
6829	0	730.0	0	7	0.2858714154772817	1	2.61882938326568e-05	0.07354385239547263	0	1	1	0	0	2015	9	4	15.516666666666667	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
6830	0	730.0	1	2	7.85648814979704e-05	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	6	23	10.666666666666666	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
6831	1	1095.0	1	7	5.23765876653136e-05	1	0.017310462223386145	0.46362430444295144	0	1	0	0	0	2014	1	20	12.55	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
6832	1	365.0	1	6	7.85648814979704e-05	1	0.0329186853476496	0.46362430444295144	0	0	0	0	0	2014	2	23	12.183333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
6833	1	2920.0	1	4	0.00026188293832656804	1	0.0329186853476496	0.46362430444295144	0	0	0	0	0	2013	11	8	7.266666666666667	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0
6834	0	150.0	1	4	0.00036663611365719525	1	7.85648814979704e-05	0.17833824314779403	1	1	1	1	0	2013	12	7	10.216666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
6835	1	120.0	1	6	0.00018331805682859762	0	0.02343852298022784	0.1645218529812049	0	1	0	0	0	2014	1	12	11.033333333333333	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
6836	1	120.0	1	8	5.23765876653136e-05	1	0.02474793767186068	0.4983720088893483	0	1	0	0	0	2014	2	4	10.2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
6837	1	2190.0	1	7	5.23765876653136e-05	0	0.005368600235694645	0.012765517597808673	0	1	0	0	0	2014	10	17	7.433333333333334	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
6838	0	730.0	0	7	0.2858714154772817	1	0.02474793767186068	0.4983720088893483	0	1	1	0	0	2015	6	13	6.0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
6839	0	365.0	0	7	0.2858714154772817	1	0.016472436820741128	0.3338157010698227	1	1	1	1	0	2014	1	21	11.233333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
6840	1	270.0	1	10	2.61882938326568e-05	0	0.00581380123084981	0.015005082088652298	0	0	0	1	0	2014	4	22	12.433333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
6841	0	60.0	1	5	0.0001047531753306272	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	11	19	15.05	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
6842	0	14.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	10	25	9.383333333333333	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
6843	1	1825.0	1	5	0.0004190127013225088	1	0.10587927196543145	0.4983720088893483	0	0	0	0	0	2014	12	23	11.966666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
6844	1	60.0	1	6	2.61882938326568e-05	0	0.03490899567893152	0.2991024514617465	0	1	0	0	0	2015	1	21	14.55	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
6845	1	365.0	1	4	5.23765876653136e-05	0	0.02383134738771769	0.07535273140730787	0	1	0	0	0	2015	2	11	9.533333333333333	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
6846	0	60.0	1	5	0.0002095063506612544	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	5	21	10.866666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
6847	1	365.0	1	6	5.23765876653136e-05	0	0.02794290951944481	0.022137233621031233	0	1	0	1	0	2014	8	25	13.633333333333333	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
6848	1	1095.0	1	4	0.00018331805682859762	1	0.016341495351577844	0.3637914104088067	0	0	0	0	0	2014	2	19	13.016666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
6849	1	28.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	0	0	0	0	2014	4	30	10.6	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0
6850	1	1825.0	1	7	0.0001047531753306272	1	0.014586879664789838	0.3744551828690544	0	1	0	0	0	2014	7	27	7.15	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
6851	1	4015.0	1	6	0.00018331805682859762	0	0.012308498101348698	0.02406670456698882	0	0	0	1	0	2014	3	10	9.983333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
6852	1	3285.0	1	6	0.0017022390991226922	0	0.02794290951944481	0.022137233621031233	0	0	0	0	0	2014	9	20	14.65	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
6853	0	60.0	1	10	5.23765876653136e-05	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2015	7	11	11.483333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
6854	0	60.0	1	6	0.0010737200471389288	0	0.01613198900091659	0.058418178372697985	1	1	1	0	0	2014	6	23	13.416666666666666	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
6855	0	120.0	0	7	0.2858714154772817	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2014	4	5	9.95	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
6856	0	14.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	5	8	14.283333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
6857	0	1825.0	1	5	7.85648814979704e-05	0	0.005342411941861988	0.004065670921839199	0	1	0	0	0	2014	1	19	12.1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
6858	1	730.0	1	4	0.0019379337436166034	1	0.02474793767186068	0.4983720088893483	0	1	0	0	0	2015	7	9	14.033333333333333	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0
6859	0	180.0	1	5	0.0013617912792981538	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	9	18	10.366666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
6860	1	240.0	1	6	2.61882938326568e-05	1	0.02474793767186068	0.4983720088893483	0	0	0	0	0	2015	1	1	8.45	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
6861	1	730.0	1	4	0.0005761424643184497	0	0.009087337959931911	0.1645218529812049	0	1	0	0	0	2015	2	23	15.966666666666667	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
6862	0	60.0	1	7	0.0006808956396490769	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2015	5	30	13.416666666666666	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
6863	1	30.0	0	7	0.2858714154772817	1	0.02629304700798743	0.3575206298344445	0	1	0	0	0	2015	4	24	14.2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0
6864	0	120.0	1	1	0.0010213434594736153	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	7	18	11.75	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
6865	1	730.0	1	4	0.00044520099515516566	1	0.10587927196543145	0.4983720088893483	0	0	0	0	0	2014	4	4	13.95	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0
6866	1	90.0	1	4	0.0023045698572737986	0	0.08550477936362445	0.19926955742760177	0	1	0	0	0	2014	2	22	13.216666666666667	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
6867	1	730.0	1	6	0.0017022390991226922	1	0.017310462223386145	0.46362430444295144	0	0	0	0	0	2015	6	25	10.483333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
6868	0	120.0	0	7	0.2858714154772817	0	0.01613198900091659	0.058418178372697985	1	1	1	0	0	2015	8	21	6.0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
6869	1	730.0	1	6	0.0004975775828204793	1	0.002121251800445201	0.32316915602873536	0	1	0	0	0	2014	2	25	7.683333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
6870	1	730.0	1	4	0.0004975775828204793	1	0.029173759329579677	0.3744551828690544	0	1	0	0	0	2013	12	21	14.9	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
6871	0	60.0	1	7	0.0001571297629959408	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2014	7	12	8.316666666666666	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
6872	1	60.0	1	3	5.23765876653136e-05	1	0.0015451093361267512	0.3575206298344445	0	1	0	0	0	2014	9	14	13.55	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
6873	1	365.0	1	4	0.0020164986251145736	1	0.001466544454628781	0.3637914104088067	0	0	0	0	0	2014	1	30	14.866666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
6874	1	730.0	1	4	0.00013094146916328402	1	0.020191174544978395	0.46362430444295144	0	1	0	0	0	2015	8	31	15.85	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
6875	1	1460.0	1	4	0.0008118371088123609	1	0.0329186853476496	0.46362430444295144	0	0	0	1	0	2015	12	20	8.316666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
6876	0	365.0	1	4	2.61882938326568e-05	0	0.02016498625114574	0.015125674022774649	0	1	1	1	0	2015	10	20	14.05	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
6877	1	365.0	1	5	2.61882938326568e-05	0	0.02383134738771769	0.07535273140730787	0	1	0	1	0	2014	10	8	14.466666666666667	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
6878	1	60.0	1	5	0.0009165902841429881	1	0.10587927196543145	0.4983720088893483	0	0	0	0	0	2014	7	14	14.5	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
6879	0	270.0	1	4	0.00044520099515516566	0	0.005342411941861988	0.004065670921839199	0	1	0	0	0	2014	12	11	11.283333333333333	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0
6880	0	1825.0	1	4	0.0005499541704857929	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2014	2	4	10.683333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
6881	0	365.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2014	5	17	16.4	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
6882	0	14.0	0	7	0.2858714154772817	1	0.0023569464449391124	0.3088703981256568	0	1	1	1	0	2015	8	6	11.516666666666667	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
6883	0	730.0	0	7	0.2858714154772817	0	0.01613198900091659	0.058418178372697985	1	1	1	1	0	2015	2	15	6.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
6884	1	300.0	1	3	0.0045567631268822835	1	0.0329186853476496	0.46362430444295144	0	1	0	0	0	2013	12	8	9.016666666666667	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
6885	1	60.0	1	6	0.00130941469163284	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2014	10	23	14.0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
6886	0	1095.0	1	5	0.00028807123215922483	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2014	1	19	7.383333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
6887	0	7.0	0	7	0.2858714154772817	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2014	6	20	7.316666666666666	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
6888	1	300.0	1	6	5.23765876653136e-05	1	0.016341495351577844	0.3637914104088067	0	0	0	0	0	2014	10	6	7.3	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0
6889	0	60.0	0	7	0.2858714154772817	1	0.00047138928898782245	0.30864644167657246	1	1	1	1	0	2014	11	17	15.15	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
6890	1	365.0	1	4	0.0010999083409715857	0	0.08550477936362445	0.19926955742760177	0	0	0	0	0	2015	11	7	21.0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0
6891	1	1460.0	1	6	0.00047138928898782245	1	0.10587927196543145	0.4983720088893483	0	0	0	0	0	2015	9	3	15.0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
6892	1	365.0	1	6	0.00028807123215922483	1	0.003980620662563834	0.3041845401140455	0	1	0	0	0	2014	9	9	12.633333333333333	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0
6893	1	1095.0	1	5	0.0004190127013225088	1	0.020191174544978395	0.46362430444295144	0	1	0	1	0	2015	8	21	13.583333333333334	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
6894	0	1095.0	1	5	0.0012570381039675265	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2013	12	4	8.766666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
6895	1	6.0	0	7	0.2858714154772817	0	0.03490899567893152	0.2991024514617465	0	1	0	0	0	2015	3	6	6.816666666666666	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
6896	1	3285.0	1	3	0.0003142595259918816	0	0.0030902186722535025	0.009543990214825916	0	1	0	0	0	2014	3	23	9.45	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
6897	0	180.0	1	8	5.23765876653136e-05	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	10	23	10.433333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
6898	1	1825.0	1	8	2.61882938326568e-05	0	0.03490899567893152	0.2991024514617465	0	0	0	0	0	2014	4	23	12.666666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
6899	0	21.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2015	8	24	15.983333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
6900	0	21.0	1	3	0.00018331805682859762	1	0.008799266727772686	0.3575206298344445	1	1	1	1	0	2015	8	19	14.316666666666666	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
6901	1	1095.0	1	5	0.00026188293832656804	1	0.020191174544978395	0.46362430444295144	0	1	0	0	1	2014	4	9	13.883333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
6902	1	1460.0	1	8	2.61882938326568e-05	0	0.0072017808039806204	0.007166606370699605	0	1	0	0	0	2013	11	2	12.6	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
6903	1	60.0	0	7	0.2858714154772817	1	0.025821657718999608	0.27462228883490963	0	0	0	1	0	2015	1	18	16.783333333333335	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
6904	1	365.0	1	3	0.00013094146916328402	1	0.029173759329579677	0.3744551828690544	0	1	0	1	0	2015	6	7	15.25	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
6905	0	3.0	0	7	0.2858714154772817	1	0.0010475317533062722	0.3338157010698227	0	1	1	1	0	2015	4	14	7.8	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
6906	0	90.0	1	5	0.0005761424643184497	0	0.017650910043210684	0.058418178372697985	0	1	1	1	0	2016	1	2	11.5	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
6907	0	270.0	0	7	0.2858714154772817	0	0.017650910043210684	0.058418178372697985	0	1	1	1	0	2015	5	15	6.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
6908	1	365.0	1	6	0.00013094146916328402	1	0.0329186853476496	0.46362430444295144	0	1	0	0	0	2015	3	14	14.816666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
6909	1	365.0	1	6	0.0011522849286368993	0	0.08550477936362445	0.19926955742760177	0	1	0	0	0	2014	4	7	12.25	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
6910	1	1825.0	0	7	0.2858714154772817	1	0.017310462223386145	0.46362430444295144	0	1	0	0	0	2015	2	23	13.55	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
6911	1	1460.0	1	4	0.0017022390991226922	1	0.017310462223386145	0.46362430444295144	0	1	0	0	0	2015	8	11	13.283333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
6912	0	180.0	1	5	7.85648814979704e-05	0	0.08550477936362445	0.19926955742760177	0	1	1	0	1	2013	12	22	19.533333333333335	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
6913	1	365.0	1	6	2.61882938326568e-05	0	0.02343852298022784	0.1645218529812049	0	0	0	0	0	2014	1	12	12.35	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
6914	0	4745.0	1	7	2.61882938326568e-05	1	0.008799266727772686	0.3575206298344445	1	1	1	1	0	2014	10	19	13.383333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
6915	1	730.0	1	3	0.00036663611365719525	0	0.03490899567893152	0.2991024514617465	0	1	0	0	0	2015	1	18	15.683333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
6916	1	730.0	1	5	5.23765876653136e-05	1	0.017310462223386145	0.46362430444295144	0	1	0	0	0	2014	8	17	15.083333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
6917	1	365.0	1	5	0.00028807123215922483	1	0.0329186853476496	0.46362430444295144	0	1	0	0	0	2015	7	19	8.3	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1
6918	1	365.0	1	5	0.0032735367290821003	1	0.008406442320282833	0.3118679690595552	0	1	0	0	0	2014	7	3	8.683333333333334	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0
6919	0	300.0	1	5	0.0001047531753306272	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	2	11	14.35	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
6920	1	60.0	0	7	0.2858714154772817	1	0.001466544454628781	0.3637914104088067	0	1	0	0	0	2016	1	5	11.066666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
6921	0	90.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2015	9	10	10.483333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
6922	0	90.0	1	6	2.61882938326568e-05	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2015	9	4	14.366666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
6923	0	60.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	7	8	10.816666666666666	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
6924	1	1095.0	1	7	2.61882938326568e-05	0	0.08550477936362445	0.19926955742760177	0	0	0	0	0	2014	8	5	13.283333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
6925	1	730.0	1	6	5.23765876653136e-05	0	0.012308498101348698	0.02406670456698882	0	1	0	0	0	2014	7	18	12.566666666666666	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0
6926	0	120.0	1	4	0.0002095063506612544	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2014	1	11	9.15	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
6927	1	1460.0	1	6	2.61882938326568e-05	0	0.0072017808039806204	0.007166606370699605	0	0	0	0	0	2013	11	25	8.383333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
6928	1	1460.0	1	6	2.61882938326568e-05	1	0.025821657718999608	0.27462228883490963	0	1	0	1	0	2013	12	18	14.283333333333333	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
6929	1	1460.0	1	5	5.23765876653136e-05	1	0.016341495351577844	0.3637914104088067	0	1	0	1	0	2015	6	22	9.583333333333334	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
6930	0	60.0	1	5	0.0009165902841429881	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	8	21	10.383333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
6931	1	365.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	5	25	11.066666666666666	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0
6932	0	7.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	6	28	9.55	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
6933	1	365.0	1	6	0.0010999083409715857	1	0.008406442320282833	0.3118679690595552	0	1	0	0	0	2013	12	12	11.283333333333333	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0
6934	1	3285.0	1	4	0.0033521016105800706	1	0.029173759329579677	0.3744551828690544	0	0	0	0	0	2014	12	8	9.35	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
6935	1	60.0	0	7	0.2858714154772817	1	0.02629304700798743	0.3575206298344445	0	0	0	0	0	2015	3	9	15.85	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
6936	1	1825.0	1	4	0.0017022390991226922	1	0.017310462223386145	0.46362430444295144	0	0	0	0	0	2015	1	3	13.85	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
6937	1	365.0	1	5	0.00023569464449391123	0	0.02343852298022784	0.1645218529812049	0	1	0	0	0	2015	11	25	12.2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
6938	1	730.0	1	4	7.85648814979704e-05	1	0.0034306664920780413	0.30864644167657246	0	1	0	0	0	2014	10	17	13.933333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0
6939	1	730.0	1	5	0.00013094146916328402	1	0.0329186853476496	0.46362430444295144	0	1	0	0	0	2013	10	6	13.083333333333334	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1
6940	1	730.0	1	4	0.00036663611365719525	1	0.02474793767186068	0.4983720088893483	0	1	0	1	0	2014	10	14	14.033333333333333	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
6941	1	90.0	1	6	7.85648814979704e-05	1	0.025821657718999608	0.27462228883490963	0	1	0	0	0	2016	1	27	14.583333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
6942	1	1095.0	0	7	0.2858714154772817	1	0.003168783553751473	0.30700983685634053	0	0	0	0	0	2013	12	20	7.366666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0
6943	0	120.0	1	5	0.0003142595259918816	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2016	1	9	11.45	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
6944	1	730.0	0	7	0.2858714154772817	0	0.02343852298022784	0.1645218529812049	0	1	0	0	0	2015	7	15	9.566666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
6945	1	2190.0	1	6	0.0001047531753306272	0	0.02794290951944481	0.022137233621031233	0	0	0	0	0	2014	10	18	7.816666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
6946	1	150.0	0	7	0.2858714154772817	0	0.02343852298022784	0.1645218529812049	0	1	0	1	0	2014	12	3	14.0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
6947	0	21.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	5	24	13.1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
6948	1	1460.0	1	5	2.61882938326568e-05	1	0.016341495351577844	0.3637914104088067	0	1	0	1	0	2014	4	3	14.083333333333334	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
6949	1	2920.0	1	6	0.0004190127013225088	1	0.014586879664789838	0.3744551828690544	0	1	0	0	0	2015	7	5	13.733333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
6950	0	120.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	9	11	7.966666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
6951	1	730.0	1	6	0.0002095063506612544	0	0.02794290951944481	0.022137233621031233	0	0	0	1	0	2014	3	23	14.133333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
6952	1	60.0	0	7	0.2858714154772817	1	0.002121251800445201	0.32316915602873536	0	1	0	0	0	2014	5	11	7.633333333333333	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
6953	0	365.0	0	7	0.2858714154772817	0	0.0030902186722535025	0.009543990214825916	0	1	1	1	0	2014	2	6	9.5	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
6954	0	365.0	0	7	0.2858714154772817	0	0.012413251276679324	0.009767946663910279	0	1	1	1	0	2014	1	19	13.583333333333334	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
6955	1	2555.0	1	8	5.23765876653136e-05	1	0.02474793767186068	0.4983720088893483	0	1	0	0	0	2015	2	10	15.716666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
